id,a0,a1,a2,a3,a4,
cero,13.1379,293.208,47.0431,0,-1,0
cero,12.7741,49.5474,48.6995,0,-1,0
cero,11.8889,298.592,65.0046,0,-1,0
cero,14.4194,126.907,45.5202,0,-1,0
cero,14.4375,190.846,33.6406,0,-1,0
cero,18,357.552,42,0,-1,0
cero,11.9196,288.362,38.1508,0,-1,0
cero,13.2857,87.334,67.2857,0,-1,0
cero,13.8111,104.41,57.8998,0,-1,0
cero,13.3448,113.753,34.7285,0,-1,0
cero,13.4776,293.25,56.0317,0,-1,0
cero,13.7308,6.3404,46.1635,0,-1,0
cero,11.6129,299.226,54.129,0,-1,0
cero,14.7273,49.5767,56.5455,0,-1,0
cero,12.9643,331.779,61.7232,0,-1,0
cero,11.9091,90.8932,35.0038,0,-1,0
cero,12.6774,230.946,33.1976,0,-1,0
cero,13.1331,9.69377,60.1909,0,-1,0
cero,14.6403,24.6047,69.3035,0,-1,0
cero,17.5714,193.228,43.0536,0,-1,0
cero,12.5065,10.839,54.2744,0,-1,0
cero,14.3571,331.719,76.3214,0,-1,0
cero,12.25,316.725,32.0208,0,-1,0
cero,13.2353,84.7804,40.7206,0,-1,0
cero,14.28,289.449,36.805,0,-1,0
cero,11.52,165.316,36.16,0,-1,0
cero,12.7674,153.076,53.3517,0,-1,0
cero,13.0714,198.977,47.8929,0,-1,0
cero,14.7692,154.48,33.7692,0,-1,0
cero,14.1312,303.339,32.6965,0,-1,0
cero,12.8182,134.978,34.3068,0,-1,0
cero,13.6,86.7588,33.0667,0,-1,0
cero,12.2432,200.406,31.0304,0,-1,0
cero,12.7535,154.204,32.6995,0,-1,0
cero,12,303.172,32,0,-1,0
cero,14.25,299.428,37.25,0,-1,0
cero,14.4783,179.502,32.962,0,-1,0
cero,11.6842,214.155,36.0526,0,-1,0
cero,13,16.9129,59.875,0,-1,0
cero,11.4,295.487,31.175,0,-1,0
cero,13.9461,152.38,52.0926,0,-1,0
cero,15,39.8867,100.75,0,-1,0
cero,12.3923,185.645,32.6989,0,-1,0
cero,13.3235,191.729,61.6544,0,-1,0
