id,a0,a1,a2,a3,a4,
uno,31,328.318,4.26E-05,0,-1,1
uno,31,98.229,4.08E-05,0,-1,1
uno,31,200.609,8.25E-05,0,-1,1
uno,31,160.492,9.78E-05,0,-1,1
uno,31,276.97,6.73E-05,0,-1,1
uno,31,287.018,4.51E-05,0,-1,1
uno,31,19.2605,5.52E-05,0,-1,1
uno,31,258.38,4.48E-05,0,-1,1
uno,31,33.6849,4.70E-05,0,-1,1
uno,31,113.336,8.09E-05,0,-1,1
uno,31,274.645,4.31E-05,0,-1,1
uno,31,345.946,3.71E-05,0,-1,1
uno,31,262.791,3.92E-05,0,-1,1
uno,31,340.865,3.86E-05,0,-1,1
uno,31,274.539,4.11E-05,0,-1,1
uno,31,120.544,7.35E-05,0,-1,1
uno,31,36.3273,5.38E-05,0,-1,1
uno,31,193.546,4.32E-05,0,-1,1
uno,31,296.413,3.65E-05,0,-1,1
uno,31,102.011,5.53E-05,0,-1,1
uno,31,292.597,4.24E-05,0,-1,1
uno,31,241.911,4.30E-05,0,-1,1
uno,31,72.4718,5.92E-05,0,-1,1
uno,31,296.807,3.70E-05,0,-1,1
uno,31,4.90833,5.07E-05,0,-1,1
